ID,TOP_DEP,BOTT_DEP,CRITERIA,ZONE,UI,DISCONT,TOT_SAND,navy,olivedrab,yellow,orange,red,,navy,olivedrab,yellow,orange,red
S09_024,0,18,one,loss,0,no,87,0.11,1.15,13.33,65.06,20.34,,0.1,1,11.6,56.6,17.7
S09_024,18,38,one,top,1.375,yes,32.4,0.00,0.62,12.96,61.11,25.31,,0,0.2,4.2,19.8,8.2
S09_024,38,53,one,gain,0.894,yes,21.2,0.00,0.94,9.43,51.89,37.74,,0,0.2,2,11,8
S09_024,53,107,one,gain,0.16,no,26.2,0.00,0.76,6.11,49.62,43.51,,0,0.2,1.6,13,11.4
S09_024,107,147,one,gain,0.043,no,24.4,0.00,0.82,6.56,48.36,44.26,,0,0.2,1.6,11.8,10.8
S09_024,147,183,one,gain,0.107,no,23.2,0.00,0.86,5.17,48.28,45.69,,0,0.2,1.2,11.2,10.6
S09_024,183,203,one,gain,0.004,no,25.6,0.00,0.78,5.47,46.88,46.88,,0,0.2,1.4,12,12
S09_025,0,10,one,loss,0,no,91.3,0.00,0.77,15.77,68.89,14.57,,0,0.7,14.4,62.9,13.3
S09_025,10,30,one,loss,0.056,no,88.9,0.00,0.79,16.31,68.84,14.06,,0,0.7,14.5,61.2,12.5
S09_025,30,43,one,top,0.009,no,85.3,0.00,0.82,15.47,69.52,14.19,,0,0.7,13.2,59.3,12.1
S09_025,43,94,one,gain,0.226,no,74,0.00,0.81,14.32,67.84,17.03,,0,0.6,10.6,50.2,12.6
S09_025,94,127,one,gain,0.044,no,65.6,0.00,0.91,14.33,67.38,17.38,,0,0.6,9.4,44.2,11.4
S09_025,127,165,one,gain,0.107,no,57.2,0.00,2.45,16.08,65.73,15.73,,0,1.4,9.2,37.6,9
S09_025,165,203,one,gain,0.268,no,53.2,0.00,0.75,15.79,66.92,16.54,,0,0.4,8.4,35.6,8.8
S09_026,0,20,one,loss,0,no,94.5,0.00,0.53,13.12,67.62,18.73,,0,0.5,12.4,63.9,17.7
S09_026,20,68,one,loss,0.058,no,93.5,0.00,0.43,12.94,68.34,18.29,,0,0.4,12.1,63.9,17.1
S09_026,68,91,one,loss,0.009,no,94.3,0.00,0.42,11.98,68.61,18.98,,0,0.4,11.3,64.7,17.9
S09_026,91,132,one,loss,0.026,no,95.2,0.00,0.42,11.55,68.70,19.33,,0,0.4,11,65.4,18.4
S09_026,132,155,one,top,0.036,no,89.2,0.11,0.67,12.11,68.39,18.72,,0.1,0.6,10.8,61,16.7
S09_026,155,180,one,gain,0.139,no,80.8,0.00,0.50,12.13,66.83,20.54,,0,0.4,9.8,54,16.6
S09_026,180,203,one,gain,0.072,no,73,0.00,0.55,12.33,67.12,20.00,,0,0.4,9,49,14.6
S10_006,0,13,one,loss,0,no,96.9,0.00,0.10,5.06,89.78,5.06,,0,0.1,4.9,87,4.9
S10_006,13,71,one,loss,0.045,no,97,0.00,0.21,5.46,89.69,4.64,,0,0.2,5.3,87,4.5
S10_006,71,84,one,top,0.471,no,89.5,0.00,0.11,5.47,89.72,4.69,,0,0.1,4.9,80.3,4.2
S10_006,84,96,one,gain,0.168,no,92.1,0.00,0.22,5.65,89.69,4.45,,0,0.2,5.2,82.6,4.1
S10_006,96,127,one,other,0.079,no,95.5,0.00,0.21,5.24,89.95,4.61,,0,0.2,5,85.9,4.4
S10_006,127,152,one,other,0.141,no,93.1,0.00,0.11,5.59,90.66,3.65,,0,0.1,5.2,84.4,3.4
S10_006,152,203,one,other,0.791,no,85.5,0.00,0.12,5.15,90.64,4.09,,0,0.1,4.4,77.5,3.5
S10_008,0,15,one,loss,0,no,92.5,0.00,0.11,2.49,75.68,21.73,,0,0.1,2.3,70,20.1
S10_008,15,41,one,loss,0.117,no,91.9,0.00,0.11,2.07,78.67,19.15,,0,0.1,1.9,72.3,17.6
S10_008,41,99,one,loss,0.063,no,92.4,0.00,0.11,1.95,77.38,20.56,,0,0.1,1.8,71.5,19
S10_008,99,119,one,loss,0.029,no,94.6,0.00,0.11,1.69,76.85,21.35,,0,0.1,1.6,72.7,20.2
S10_008,119,152,one,top,0.279,no,74.5,0.00,0.00,1.74,76.64,21.61,,0,0,1.3,57.1,16.1
S10_008,152,203,one,gain,0.272,no,64.9,0.00,0.00,1.54,70.88,27.58,,0,0,1,46,17.9
S10_009,0,18,one,loss,0,no,94.9,0.00,0.11,4.00,80.51,15.38,,0,0.1,3.8,76.4,14.6
S10_009,18,28,one,loss,0.027,no,95,0.00,0.11,3.58,81.37,14.95,,0,0.1,3.4,77.3,14.2
S10_009,28,48,one,loss,0.051,no,94.9,0.00,0.11,3.37,81.03,15.49,,0,0.1,3.2,76.9,14.7
S10_009,48,58,one,top,0.267,no,88.8,0.00,0.11,3.15,79.39,17.34,,0,0.1,2.8,70.5,15.4
S10_009,58,74,one,other,0.005,no,90.7,0.00,0.11,2.98,78.61,18.30,,0,0.1,2.7,71.3,16.6
S10_009,74,102,one,other,0.063,no,94.8,0.00,0.11,2.95,78.16,18.78,,0,0.1,2.8,74.1,17.8
S10_009,102,130,one,other,0.102,no,94.9,0.00,0.11,2.74,76.82,20.34,,0,0.1,2.6,72.9,19.3
S10_009,130,203,one,gain,0.023,no,72.2,0.00,0.00,3.19,78.95,17.87,,0,0,2.3,57,12.9
S10_010,0,13,one,loss,0,no,90.9,0.00,0.11,3.08,76.13,20.68,,0,0.1,2.8,69.2,18.8
S10_010,13,20,one,loss,0.001,no,92.3,0.00,0.11,2.82,76.16,20.91,,0,0.1,2.6,70.3,19.3
S10_010,20,46,one,loss,0.019,no,94,0.00,0.11,2.77,75.43,21.70,,0,0.1,2.6,70.9,20.4
S10_010,46,58,one,top,0.276,no,84.4,0.00,0.12,2.73,75.47,21.68,,0,0.1,2.3,63.7,18.3
S10_010,58,109,one,other,0.161,no,93.5,0.00,0.11,2.67,74.12,23.10,,0,0.1,2.5,69.3,21.6
S10_010,109,152,one,gain,0.021,no,83,0.00,0.12,2.53,75.06,22.29,,0,0.1,2.1,62.3,18.5
S10_010,152,203,one,gain,0.053,no,70.1,0.00,0.00,2.43,75.18,22.40,,0,0,1.7,52.7,15.7
S10_011,0,10,one,loss,0,no,89.4,0.00,0.11,0.78,48.88,50.22,,0,0.1,0.7,43.7,44.9
S10_011,10,51,one,loss,0.051,no,89.1,0.00,0.11,0.79,48.15,50.95,,0,0.1,0.7,42.9,45.4
S10_011,51,66,one,loss,0.2,no,87.5,0.00,0.11,0.57,44.11,55.20,,0,0.1,0.5,38.6,48.3
S10_011,66,114,one,top,1.142,yes,65.6,0.00,0.00,0.30,27.59,72.10,,0,0,0.2,18.1,47.3
S10_011,114,162,one,gain,0.205,no,69.6,0.00,0.00,0.14,32.33,67.53,,0,0,0.1,22.5,47
S10_011,162,203,one,gain,0.453,no,70.9,0.00,0.00,0.00,47.95,52.05,,0,0,0,34,36.9
S10_012,0,10,one,loss,0,no,96.5,0.00,0.10,8.81,88.70,2.38,,0,0.1,8.5,85.6,2.3
S10_012,10,41,one,loss,0.079,no,96.7,0.00,0.00,9.10,88.11,2.79,,0,0,8.8,85.2,2.7
S10_012,41,51,one,loss,0.658,no,90.4,0.00,0.00,8.96,88.50,2.54,,0,0,8.1,80,2.3
S10_012,51,66,one,top,0.408,no,93.1,0.00,0.11,9.45,87.86,2.58,,0,0.1,8.8,81.8,2.4
S10_012,66,137,one,other,0.066,no,95.5,0.00,0.10,9.32,88.06,2.51,,0,0.1,8.9,84.1,2.4
S10_012,137,170,one,other,0.197,no,92.2,0.00,0.00,9.98,88.94,1.08,,0,0,9.2,82,1
S10_012,170,203,one,other,0.746,no,95.5,0.00,0.00,9.95,89.53,0.52,,0,0,9.5,85.5,0.5
S10_014,0,18,one,loss,0,no,91.7,0.00,4.25,39.80,39.59,16.36,,0,3.9,36.5,36.3,15
S10_014,18,89,one,loss,0.029,no,92.4,0.00,4.11,39.39,39.72,16.77,,0,3.8,36.4,36.7,15.5
S10_014,89,107,one,loss,0.198,no,92.6,0.00,5.62,44.60,36.29,13.50,,0,5.2,41.3,33.6,12.5
S10_014,107,178,one,top,0.393,no,79.9,0.00,4.88,44.56,35.92,14.64,,0,3.9,35.6,28.7,11.7
S10_014,178,203,one,gain,0.153,no,80.8,0.12,6.68,46.04,33.54,13.61,,0.1,5.4,37.2,27.1,11
S10_016,0,15,one,loss,0,no,76.5,0.00,0.26,4.05,69.54,26.14,,0,0.2,3.1,53.2,20
S10_016,15,33,one,loss,0.038,no,76.1,0.00,0.39,4.07,69.65,25.89,,0,0.3,3.1,53,19.7
S10_016,33,56,one,top,0.063,no,63.2,0.00,0.32,4.11,69.46,26.11,,0,0.2,2.6,43.9,16.5
S10_016,56,112,one,gain,0.231,no,50.6,0.00,0.40,3.75,67.00,28.85,,0,0.2,1.9,33.9,14.6
S10_016,112,157,one,gain,0.222,no,48.3,0.00,0.21,3.73,75.98,20.08,,0,0.1,1.8,36.7,9.7
S10_016,157,203,one,gain,0.5,no,67.4,0.00,0.15,3.26,82.20,14.39,,0,0.1,2.2,55.4,9.7
S10_017,0,15,one,loss,0,no,67.5,0.15,0.44,2.81,67.26,29.33,,0.1,0.3,1.9,45.4,19.8
S10_017,15,28,one,loss,0.011,no,69,0.29,0.58,2.90,64.64,31.59,,0.2,0.4,2,44.6,21.8
S10_017,28,58,one,top,0.228,no,43.3,0.00,0.46,2.54,62.82,34.18,,0,0.2,1.1,27.2,14.8
S10_017,58,117,one,gain,0.049,no,45.2,0.00,0.22,2.21,64.82,32.74,,0,0.1,1,29.3,14.8
S10_017,117,157,one,gain,0.144,no,40.6,0.00,0.00,1.97,64.78,33.25,,0,0,0.8,26.3,13.5
S10_017,157,203,one,gain,0.055,no,35.9,0.00,0.00,1.95,70.47,27.58,,0,0,0.7,25.3,9.9
S11_001,0,8,one,loss,0,no,97.5,0.00,0.82,16.82,78.97,3.38,,0,0.8,16.4,77,3.3
S11_001,8,33,one,loss,0.261,no,97.7,0.00,2.15,17.50,75.54,4.81,,0,2.1,17.1,73.8,4.7
S11_001,33,53,one,loss,0.313,no,98.5,0.10,1.93,18.78,75.03,4.16,,0.1,1.9,18.5,73.9,4.1
S11_001,53,66,one,top,2.416,yes,78,0.13,2.56,19.10,72.95,5.26,,0.1,2,14.9,56.9,4.1
S11_007,0,15,one,loss,0,no,97.2,0.00,3.40,28.70,61.32,6.69,,0,3.3,27.9,59.6,6.5
S11_007,15,30,one,loss,0.179,no,98,0.00,3.47,28.16,61.63,6.73,,0,3.4,27.6,60.4,6.6
S11_007,30,94,one,loss,0.012,no,98.6,0.00,3.85,26.98,61.87,7.30,,0,3.8,26.6,61,7.2
S11_007,94,135,one,loss,0.398,no,94.6,0.00,3.17,25.79,63.21,7.82,,0,3,24.4,59.8,7.4
S11_007,135,190,one,top,0.313,no,92.8,0.00,3.66,23.92,66.16,6.25,,0,3.4,22.2,61.4,5.8
S11_007,190,203,one,gain,0.14,no,78.8,0.00,4.82,34.26,53.81,7.11,,0,3.8,27,42.4,5.6
S11_008,0,15,one,loss,0,no,98.5,0.00,1.83,13.81,72.69,11.68,,0,1.8,13.6,71.6,11.5
S11_008,15,30,one,loss,0.253,no,97.4,0.00,2.05,14.17,70.53,13.14,,0,2,13.8,68.7,12.8
S11_008,30,43,one,loss,0.03,no,98,0.00,2.04,13.27,71.43,13.27,,0,2,13,70,13
S11_008,43,74,one,loss,0.168,no,98.8,0.00,2.02,14.37,71.86,11.74,,0,2,14.2,71,11.6
S11_008,74,107,one,loss,0.146,no,98.6,0.00,2.03,14.00,70.79,13.18,,0,2,13.8,69.8,13
S11_008,107,122,one,top,0.089,no,93.9,0.00,2.24,13.84,71.14,12.78,,0,2.1,13,66.8,12
S11_008,122,168,one,gain,0.089,no,88.7,0.00,2.14,13.30,71.14,13.53,,0,1.9,11.8,63.1,12
S11_008,168,203,one,gain,0.251,no,74.4,0.00,2.96,19.49,64.78,12.77,,0,2.2,14.5,48.2,9.5
S12_001,0,18,one,loss,0,no,94.8,0.11,1.16,10.86,62.55,25.32,,0.1,1.1,10.3,59.3,24
S12_001,18,38,one,loss,0.619,no,92.6,0.11,3.24,23.76,64.58,8.32,,0.1,3,22,59.8,7.7
S12_001,38,69,one,loss,0.062,no,93.3,0.00,2.68,24.01,65.38,7.93,,0,2.5,22.4,61,7.4
S12_001,69,76,one,top,0.291,no,75.7,0.13,2.91,18.49,69.48,8.98,,0.1,2.2,14,52.6,6.8
S12_001,76,91,one,gain,0.007,no,70,0.00,2.00,17.14,73.14,7.71,,0,1.4,12,51.2,5.4
S12_001,91,147,one,gain,0.588,no,64.8,0.00,0.62,15.12,69.14,15.12,,0,0.4,9.8,44.8,9.8
S12_001,147,188,one,gain,0.015,no,67.1,0.00,0.15,5.22,78.69,15.95,,0,0.1,3.5,52.8,10.7
S12_001,188,203,one,gain,0.487,no,73,0.00,0.14,5.48,86.58,7.81,,0,0.1,4,63.2,5.7
S12_002,0,18,one,loss,0,no,94.8,0.11,1.16,10.86,62.55,25.32,,0.1,1.1,10.3,59.3,24
S12_002,18,38,one,loss,0.855,yes,91.8,0.00,1.09,8.61,53.05,37.25,,0,1,7.9,48.7,34.2
S12_002,38,76,one,loss,0.134,no,92.5,0.00,1.19,10.38,54.49,33.95,,0,1.1,9.6,50.4,31.4
S12_002,76,140,one,loss,0.195,no,92.8,0.00,0.97,7.65,53.13,38.25,,0,0.9,7.1,49.3,35.5
S12_002,140,165,one,top,0.14,no,82.8,0.12,1.45,10.02,54.23,34.18,,0.1,1.2,8.3,44.9,28.3
S12_002,165,203,one,gain,0.355,no,62.4,0.00,1.60,15.71,59.94,22.76,,0,1,9.8,37.4,14.2
S12_003,0,18,one,loss,0,no,95.8,0.10,1.46,8.04,58.56,31.84,,0.1,1.4,7.7,56.1,30.5
S12_003,18,94,one,loss,0.048,no,95.1,0.00,1.16,7.99,60.99,29.86,,0,1.1,7.6,58,28.4
S12_003,94,132,one,loss,0.111,no,95.1,0.00,1.47,8.10,58.25,32.18,,0,1.4,7.7,55.4,30.6
S12_003,132,157,one,top,0.144,no,77.1,0.00,1.30,9.21,56.03,33.46,,0,1,7.1,43.2,25.8
S12_003,157,170,one,gain,0.005,no,75.6,0.00,1.32,9.39,55.95,33.33,,0,1,7.1,42.3,25.2
S12_003,170,203,one,gain,0.139,no,74.6,0.00,1.21,9.38,52.95,36.46,,0,0.9,7,39.5,27.2
S12_004,0,13,one,loss,0,no,92.1,0.00,0.33,3.15,57.33,39.20,,0,0.3,2.9,52.8,36.1
S12_004,13,33,one,loss,0.332,no,91.4,0.00,0.22,3.06,68.27,28.45,,0,0.2,2.8,62.4,26
S12_004,33,99,one,top,0.994,yes,43.6,0.00,0.92,3.21,52.75,43.12,,0,0.4,1.4,23,18.8
S12_004,99,140,one,gain,1.226,yes,11.2,0.00,0.00,3.57,48.21,48.21,,0,0,0.4,5.4,5.4
S12_006,0,10,one,loss,0,no,92.6,0.11,3.24,20.84,56.37,19.44,,0.1,3,19.3,52.2,18
S12_006,10,23,one,loss,0.07,no,91.1,0.11,3.29,19.54,57.52,19.54,,0.1,3,17.8,52.4,17.8
S12_006,23,68,one,loss,0.207,no,93.7,0.00,3.74,23.37,55.39,17.50,,0,3.5,21.9,51.9,16.4
S12_006,68,84,one,loss,0.168,no,94.1,0.11,3.51,19.45,56.22,20.72,,0.1,3.3,18.3,52.9,19.5
S12_006,84,99,one,loss,0.181,no,95.4,0.10,3.56,21.91,56.60,17.82,,0.1,3.4,20.9,54,17
S12_006,99,142,one,loss,0.082,no,96.9,0.10,4.75,22.81,55.11,17.23,,0.1,4.6,22.1,53.4,16.7
S12_006,142,147,one,top,0.129,no,82,0.12,3.66,19.76,58.41,18.05,,0.1,3,16.2,47.9,14.8
S12_006,147,203,one,gain,0.213,no,76.5,0.00,2.09,21.44,62.09,14.38,,0,1.6,16.4,47.5,11
S12_007,0,28,one,loss,0,no,71.5,0.00,1.40,12.73,56.92,28.95,,0,1,9.1,40.7,20.7
S12_007,28,38,one,loss,0.352,no,91,0.11,1.65,12.09,55.38,30.77,,0.1,1.5,11,50.4,28
S12_007,38,71,one,loss,0.064,no,97.6,0.00,1.54,11.99,51.23,35.25,,0,1.5,11.7,50,34.4
S12_007,71,94,one,loss,0.133,no,95.8,0.00,1.88,12.11,48.43,37.58,,0,1.8,11.6,46.4,36
S12_007,94,104,one,top,0.335,no,81.4,0.00,0.98,10.07,46.93,42.01,,0,0.8,8.2,38.2,34.2
S12_007,104,170,one,gain,0.1,no,79,0.00,1.52,11.14,47.59,39.75,,0,1.2,8.8,37.6,31.4
S12_007,170,203,one,gain,0.334,no,54.9,0.00,0.91,8.74,46.08,44.26,,0,0.5,4.8,25.3,24.3
S12_008,0,20,one,loss,0,no,89.9,0.22,3.11,19.02,54.28,23.36,,0.2,2.8,17.1,48.8,21
S12_008,20,96,one,loss,0.161,no,88.7,0.34,5.52,24.58,50.06,19.50,,0.3,4.9,21.8,44.4,17.3
S12_008,96,132,one,loss,0.035,no,88.8,0.45,5.41,24.66,50.00,19.48,,0.4,4.8,21.9,44.4,17.3
S12_008,132,147,one,top,0.19,no,76.9,0.39,5.59,22.11,50.07,21.85,,0.3,4.3,17,38.5,16.8
S12_008,147,170,one,gain,0.126,no,69,0.72,4.78,24.35,48.84,21.30,,0.5,3.3,16.8,33.7,14.7
S12_008,170,203,one,gain,0.127,no,66.1,0.45,5.60,28.44,46.75,18.76,,0.3,3.7,18.8,30.9,12.4
S12_009,0,10,one,loss,0,no,96.1,0.21,3.12,16.96,59.42,20.29,,0.2,3,16.3,57.1,19.5
S12_009,10,61,one,loss,0.109,no,96.1,0.21,4.16,19.67,58.27,17.69,,0.2,4,18.9,56,17
S12_009,61,86,one,loss,0.026,no,95.6,0.42,4.29,18.93,58.58,17.78,,0.4,4.1,18.1,56,17
S12_009,86,96,one,loss,0.132,no,94.4,0.21,4.24,17.58,58.90,19.07,,0.2,4,16.6,55.6,18
S12_009,96,117,one,top,0,no,90.3,0.22,3.99,18.05,59.03,18.72,,0.2,3.6,16.3,53.3,16.9
S12_009,117,130,one,other,0.065,no,92.1,0.33,4.23,18.35,58.85,18.24,,0.3,3.9,16.9,54.2,16.8
S12_009,130,135,one,other,0.086,no,89.4,0.34,4.47,19.46,58.39,17.34,,0.3,4,17.4,52.2,15.5
S12_009,135,145,one,gain,0.062,no,80.5,0.25,3.98,17.27,59.25,19.25,,0.2,3.2,13.9,47.7,15.5
S12_009,145,203,one,gain,0.056,no,80.7,0.25,3.84,18.71,58.86,18.34,,0.2,3.1,15.1,47.5,14.8
S12_010,0,23,one,loss,0,no,92.3,0.11,1.63,9.64,54.50,34.13,,0.1,1.5,8.9,50.3,31.5
S12_010,23,48,one,loss,0.001,no,91,0.00,1.87,11.21,53.63,33.30,,0,1.7,10.2,48.8,30.3
S12_010,48,66,one,loss,0.002,no,92.2,0.00,1.95,9.44,54.88,33.73,,0,1.8,8.7,50.6,31.1
S12_010,66,81,one,loss,0.109,no,90.6,0.00,2.43,9.71,51.66,36.20,,0,2.2,8.8,46.8,32.8
S12_010,81,132,one,top,0.134,no,76.6,0.00,1.70,8.36,51.96,37.99,,0,1.3,6.4,39.8,29.1
S12_010,132,173,one,gain,0.015,no,75.9,0.00,1.58,8.70,52.17,37.55,,0,1.2,6.6,39.6,28.5
S12_010,173,203,one,gain,0.481,no,43.6,0.00,0.92,6.42,46.79,45.87,,0,0.4,2.8,20.4,20
S12_012,0,18,one,loss,0,no,90.7,0.00,3.75,24.26,59.65,12.35,,0,3.4,22,54.1,11.2
S12_012,18,30,one,loss,0.178,no,89.8,0.22,3.23,23.16,59.24,14.14,,0.2,2.9,20.8,53.2,12.7
S12_012,30,53,one,loss,0.042,no,89.7,0.22,3.46,23.75,57.97,14.60,,0.2,3.1,21.3,52,13.1
S12_012,53,61,one,top,0.1,no,85.7,0.23,3.15,20.54,60.44,15.64,,0.2,2.7,17.6,51.8,13.4
S12_012,61,109,one,gain,0.289,no,65.8,0.30,3.19,24.32,57.45,14.74,,0.2,2.1,16,37.8,9.7
S12_012,109,145,one,gain,0.148,no,59.8,0.50,3.85,26.25,55.52,13.88,,0.3,2.3,15.7,33.2,8.3
S12_012,145,175,one,gain,0.24,no,63.2,0.47,4.27,28.80,54.59,11.87,,0.3,2.7,18.2,34.5,7.5
S12_012,175,203,one,gain,5.061,yes,21.2,1.89,5.66,18.87,49.06,24.53,,0.4,1.2,4,10.4,5.2
S12_013,2,18,one,loss,0,no,90.7,0.00,0.99,6.28,65.71,27.01,,0,0.9,5.7,59.6,24.5
S12_013,18,43,one,loss,0.055,no,91.2,0.11,0.99,6.36,63.60,28.95,,0.1,0.9,5.8,58,26.4
S12_013,43,61,one,loss,0.02,no,90.3,0.00,1.00,6.31,64.12,28.57,,0,0.9,5.7,57.9,25.8
S12_013,61,74,one,top,0.172,no,85.6,0.00,1.17,7.01,60.05,31.78,,0,1,6,51.4,27.2
S12_013,74,94,one,gain,0.183,no,78.4,0.00,1.53,6.12,57.40,34.95,,0,1.2,4.8,45,27.4
S12_013,94,119,one,gain,0.089,no,72.6,0.00,1.10,5.51,56.75,36.64,,0,0.8,4,41.2,26.6
S12_013,119,203,one,gain,0.404,no,57,0.00,0.35,6.67,71.58,21.40,,0,0.2,3.8,40.8,12.2
S12_014,0,18,one,loss,0,no,92.8,0.00,0.86,12.93,73.71,12.50,,0,0.8,12,68.4,11.6
S12_014,18,38,one,loss,0.179,no,93.2,0.00,0.86,12.45,71.57,15.13,,0,0.8,11.6,66.7,14.1
S12_014,38,48,one,top,0.071,no,87.2,0.00,0.92,11.58,73.85,13.65,,0,0.8,10.1,64.4,11.9
S12_014,48,64,one,other,0.113,no,90.7,0.00,0.99,12.35,72.99,13.67,,0,0.9,11.2,66.2,12.4
S12_014,64,89,one,other,0.152,no,94.7,0.00,1.27,11.83,73.60,13.31,,0,1.2,11.2,69.7,12.6
S12_014,89,94,one,other,0.063,no,91.7,0.00,1.20,12.65,72.85,13.30,,0,1.1,11.6,66.8,12.2
S12_014,94,140,one,gain,0.066,no,79.2,0.00,1.26,12.88,72.98,12.88,,0,1,10.2,57.8,10.2
S12_014,140,173,one,gain,0.102,no,77.6,0.00,1.80,15.98,70.10,12.11,,0,1.4,12.4,54.4,9.4
S12_014,173,203,one,gain,0.846,yes,85.7,0.12,6.30,35.82,55.78,1.98,,0.1,5.4,30.7,47.8,1.7
S12_015,0,15,one,loss,0,no,86.1,0.23,5.34,21.49,50.87,22.07,,0.2,4.6,18.5,43.8,19
S12_015,15,30,one,loss,0.118,no,85.8,0.23,6.64,24.59,48.83,19.70,,0.2,5.7,21.1,41.9,16.9
S12_015,30,56,one,loss,0.01,no,86.1,0.23,5.46,22.42,51.68,20.21,,0.2,4.7,19.3,44.5,17.4
S12_015,56,74,one,loss,0.04,no,84.1,0.12,6.18,25.68,48.75,19.26,,0.1,5.2,21.6,41,16.2
S12_015,74,101,one,top,0.146,no,73.8,0.27,7.86,22.49,48.24,21.14,,0.2,5.8,16.6,35.6,15.6
S12_015,101,178,one,gain,0.121,no,77.2,0.13,5.83,24.09,49.87,20.08,,0.1,4.5,18.6,38.5,15.5
S12_015,178,203,one,gain,0.025,no,80,0.25,6.75,24.00,49.25,19.75,,0.2,5.4,19.2,39.4,15.8
S12_017,0,20,one,loss,0,no,90.6,0.00,0.77,15.67,74.28,9.27,,0,0.7,14.2,67.3,8.4
S12_017,20,48,one,loss,0.413,no,98.5,0.00,1.02,16.14,74.92,7.92,,0,1,15.9,73.8,7.8
S12_017,48,58,one,top,0.246,no,93.5,0.11,1.07,14.01,76.47,8.34,,0.1,1,13.1,71.5,7.8
S12_017,58,68,one,gain,0.002,no,92.9,0.00,1.08,16.47,74.49,7.97,,0,1,15.3,69.2,7.4
S12_017,68,137,one,other,0.159,no,94.4,0.00,1.06,14.30,78.07,6.57,,0,1,13.5,73.7,6.2
S12_017,137,165,one,other,0.219,no,91.9,0.00,0.76,13.28,80.09,5.88,,0,0.7,12.2,73.6,5.4
S12_017,165,203,one,other,0.298,no,90.3,0.00,0.78,11.63,80.84,6.76,,0,0.7,10.5,73,6.1
S12_018,0,20,one,loss,0,no,91.6,0.11,3.06,20.41,63.54,12.88,,0.1,2.8,18.7,58.2,11.8
S12_018,20,84,one,loss,0.292,no,95.2,0.42,3.57,17.23,58.82,19.96,,0.4,3.4,16.4,56,19
S12_018,84,99,one,top,0.376,no,78.2,0.26,4.35,16.62,54.48,24.30,,0.2,3.4,13,42.6,19
S12_019,0,15,one,loss,0,no,89,0.00,0.67,9.10,73.48,16.74,,0,0.6,8.1,65.4,14.9
S12_019,15,25,one,loss,0.402,no,90.8,0.00,0.55,10.24,80.62,8.59,,0,0.5,9.3,73.2,7.8
S12_019,25,41,one,loss,0.568,no,91,0.00,0.66,7.47,75.60,16.26,,0,0.6,6.8,68.8,14.8
S12_019,41,79,one,loss,0.256,no,91.5,0.00,0.66,8.96,78.14,12.24,,0,0.6,8.2,71.5,11.2
S12_019,79,130,one,top,0.066,no,74.6,0.00,0.54,8.85,78.28,12.33,,0,0.4,6.6,58.4,9.2
S12_019,130,168,one,gain,0.145,no,74.8,0.00,0.53,8.02,78.88,12.57,,0,0.4,6,59,9.4
S12_019,168,203,one,gain,0.163,no,80.8,0.00,0.50,7.67,80.69,11.14,,0,0.4,6.2,65.2,9
S13_002,0,25,one,loss,0,no,3.6,2.78,11.11,27.78,44.44,13.89,,0.1,0.4,1,1.6,0.5
S13_002,25,41,one,loss,10.579,yes,0.4,0.00,0.00,25.00,50.00,25.00,,0,0,0.1,0.2,0.1
S13_002,41,61,one,top,0.285,no,0.7,0.00,0.00,14.29,42.86,42.86,,0,0,0.1,0.3,0.3
S13_201,0,20,one,loss,0,no,5,4.00,18.00,30.00,34.00,14.00,,0.2,0.9,1.5,1.7,0.7
S13_201,20,38,one,loss,0.017,no,6.1,6.56,13.11,21.31,29.51,29.51,,0.4,0.8,1.3,1.8,1.8
S13_201,38,76,one,top,0.883,yes,16,0.00,0.63,10.63,68.75,20.00,,0,0.1,1.7,11,3.2
S13_204,0,20,one,loss,0,no,4.2,2.38,16.67,30.95,35.71,14.29,,0.1,0.7,1.3,1.5,0.6
S13_204,20,68,one,loss,18.98,yes,0.3,0.00,0.00,33.33,33.33,33.33,,0,0,0.1,0.1,0.1
S13_204,68,91,one,loss,1.065,yes,0.2,0.00,0.00,0.00,50.00,50.00,,0,0,0,0.1,0.1
S13_204,91,112,one,top,0.918,yes,1.4,0.00,7.14,21.43,50.00,21.43,,0,0.1,0.3,0.7,0.3
S14_001,0,10,one,loss,0,no,98,0.00,1.02,10.92,75.10,12.96,,0,1,10.7,73.6,12.7
S14_001,10,36,one,loss,0.198,no,98.2,0.00,1.22,11.30,76.37,11.10,,0,1.2,11.1,75,10.9
S14_001,36,86,one,loss,0.048,no,99,0.00,1.21,10.51,75.96,12.32,,0,1.2,10.4,75.2,12.2
S14_001,86,91,one,loss,0.335,no,95.3,0.00,1.26,10.81,75.97,11.96,,0,1.2,10.3,72.4,11.4
S14_001,91,102,one,loss,0.147,no,96.2,0.00,1.25,10.19,76.09,12.47,,0,1.2,9.8,73.2,12
S14_001,102,122,one,loss,0.01,no,96.2,0.00,1.35,10.08,75.88,12.68,,0,1.3,9.7,73,12.2
S14_001,122,157,one,top,0.066,no,77.5,0.00,0.90,9.81,77.55,11.74,,0,0.7,7.6,60.1,9.1
S14_001,157,203,one,gain,0.084,no,77.8,0.00,0.90,8.61,77.76,12.72,,0,0.7,6.7,60.5,9.9
S14_002,0,15,one,loss,0,no,96.8,0.00,1.24,13.43,75.52,9.81,,0,1.2,13,73.1,9.5
S14_002,15,33,one,loss,0.033,no,95.9,0.00,2.19,14.60,74.24,8.97,,0,2.1,14,71.2,8.6
